Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-26 20:00:00,64.00,407.00
2025-04-26 21:00:00,89.00,421.00
2025-04-26 22:00:00,86.00,455.00
2025-04-26 23:00:00,53.00,282.00
2025-04-27 00:00:00,64.00,255.00
2025-04-27 01:00:00,63.00,223.00
2025-04-27 02:00:00,62.00,213.00
2025-04-27 03:00:00,61.00,260.00
2025-04-27 04:00:00,69.00,302.00
2025-04-27 05:00:00,69.00,355.00
2025-04-27 06:00:00,77.00,423.00
2025-04-27 07:00:00,92.00,448.00
2025-04-27 08:00:00,92.00,466.00
2025-04-27 09:00:00,103.00,447.00
2025-04-27 10:00:00,97.00,443.00
2025-04-27 11:00:00,121.00,511.00
2025-04-27 12:00:00,110.00,454.00
2025-04-27 13:00:00,95.00,409.00
2025-04-27 14:00:00,97.00,355.00
2025-04-27 15:00:00,57.00,229.00
2025-04-27 16:00:00,48.00,207.00
2025-04-27 17:00:00,57.00,204.00
2025-04-27 18:00:00,55.00,243.00
2025-04-27 19:00:00,80.00,332.00
2025-04-27 20:00:00,147.00,735.00
2025-04-27 21:00:00,161.00,798.00
2025-04-27 22:00:00,110.00,467.00
2025-04-27 23:00:00,112.00,367.00
2025-04-28 00:00:00,96.00,333.00
2025-04-28 01:00:00,111.00,359.00
2025-04-28 02:00:00,116.00,354.00
2025-04-28 03:00:00,114.00,334.00
2025-04-28 04:00:00,94.00,259.00
2025-04-28 05:00:00,95.00,240.00
2025-04-28 06:00:00,94.00,276.00
2025-04-28 07:00:00,99.00,360.00
